53417796;2712296884;2712296881;
53417796;2712296881;1225491787;
53417796;1225491787;1238500273;
53417796;1238500273;1225491795;
53417796;1225491795;1238500322;
53417796;1238500322;1238500433;
53417796;1238500433;675362582;
53417796;675362582;1238500320;
53417796;1238500320;675362584;
53417796;675362584;1238500286;
53417796;1238500286;1238500491;
53417796;1238500491;675362569;
151176871;675319758;2193380853;
151176871;2193380853;3872621814;
151176871;3872621814;3872621815;
151176871;3872621815;1238500476;
151176871;1238500476;1238500304;
151176871;1238500304;2193380857;
151176871;2193380857;2815499325;
151176871;2815499325;675316261;
151231063;675319741;675319747;
151231063;675319747;1238500253;
151231063;1238500253;675319751;
151231063;675319751;675319758;
107824994;1238500426;4119299029;
107824994;4119299029;1238500220;
107824994;1238500220;1238500472;
107824994;1238500472;1238500239;
107824994;1238500239;2789604118;
107824994;2789604118;1238500276;
107824994;1238500276;2789604117;
107824994;2789604117;2789604116;
107824994;2789604116;1238500331;
240992530;675319576;1238500446;
240992530;1238500446;2712296871;
240992530;2712296871;2864599194;
240992530;2864599194;1238500426;
240992530;1238500426;2712296887;
240992530;2712296887;2712296890;
240992530;2712296890;2712296884;
265589975;2712296884;1238500430;
265589975;1238500430;2864599193;
265589975;2864599193;1958593859;
265589975;1958593859;675319758;
